pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-674 b,TOI-674,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,1.977143,0.000003,-0.000003,0,0.025,0.0008,-0.0008,0,5.25,0.17,-0.17,0,0.468,0.015,-0.015,0,23.6,3.3,-3.3,0,0.07425,0.01038,-0.01038,0,Mass,0,,,0,38.4,0.1,-0.1,0,635,15,-15,0,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,M2 V,3514,57,-57,0,0.42,0.01,-0.01,0,0.42,0.01,-0.01,0,0.17,0.12,-0.12,0,[Fe/H],4.81,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m20.77s,164.5865592,-36d51m29.19s,-36.8581092,46.0851,0.1159,-0.1153,14.203,0.041,-0.041,9.469,0.019,-0.019,13.0914,0.000426,-0.000426,2021-07-12,2021-09,2021-07-12
TOI-677 b,TOI-677,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,11.2366,0.00011,-0.00011,0,0.1038,0.0017,-0.0017,0,13.115,0.336,-0.336,0,1.17,0.03,-0.03,0,392.83788,21.93027,-21.29461,0,1.236,0.069,-0.067,0,Mass,0.435,0.024,-0.024,0,,,,,1252,21,-21,0,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,F8,6295,77,-77,0,1.28,0.03,-0.03,0,1.18,0.06,-0.06,0,0,0.05,-0.05,0,[Fe/H],4.29,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h36m28.65s,144.1193594,-50d27m47.14s,-50.4630933,141.812,0.622,-0.617,9.822,0.004,-0.004,8.429,0.023,-0.023,9.66082,0.000212,-0.000212,2020-05-01,2020-04,2020-05-07
TOI-700 b,TOI-700,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,9.97702,0.00024,-0.00028,0,0.0677,0.0011,-0.0011,0,1.037,0.065,-0.064,0,0.093,0.006,-0.006,0,,,,,,,,,,0.081,0.095,-0.058,0,5,0.61,-0.57,0,417,12,-12,0,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,,3461,66,-66,0,0.42,0.02,-0.02,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.8,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,2020-07-17,2020-09,2020-07-23
TOI-700 c,TOI-700,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,16.05111,0.000062,-0.000063,0,0.0929,0.0015,-0.0015,0,2.65,0.16,-0.15,0,0.236,0.014,-0.013,0,,,,,,,,,,0.078,0.075,-0.056,0,2.66,0.32,-0.29,0,356,10,-10,0,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,,3461,66,-66,0,0.42,0.02,-0.02,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.8,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,2020-07-17,2020-09,2020-07-23
TOI-700 d,TOI-700,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,37.42475,0.00036,-0.0004,0,0.1633,0.0026,-0.0027,0,1.144,0.062,-0.061,0,0.102,0.006,-0.005,0,,,,,,,,,,0.111,0.14,-0.078,0,0.85,0.1,-0.1,0,269,8,-8,0,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,,3461,66,-66,0,0.42,0.02,-0.02,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.8,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,2020-07-17,2020-09,2020-07-23
TOI-712 b,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,9.531361,0.000018,-0.000017,0,0.07928,0.00096,-0.00091,0,2.049,0.012,-0.08,0,0.183,0.001,-0.007,0,,,,,,,,,,0.54,0.26,-0.2,0,22.6,4.1,-5.4,0,650,6,-6,0,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622,61,-59,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.02,0.12,-0.043,0,[Fe/H],4.64,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212,0.0797,-0.0795,10.838,0.021,-0.021,8.313,0.023,-0.023,10.5785,0.000579,-0.000579,2022-08-29,2022-08,2022-08-29
TOI-712 c,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,51.69906,0.00017,-0.00017,0,0.2447,0.003,-0.0028,0,2.701,0.092,-0.082,0,0.241,0.008,-0.007,0,,,,,,,,,,0.089,0.083,-0.056,0,3.08,0.12,-0.12,0,370,3,-3,0,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622,61,-59,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.02,0.12,-0.043,0,[Fe/H],4.64,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212,0.0797,-0.0795,10.838,0.021,-0.021,8.313,0.023,-0.023,10.5785,0.000579,-0.000579,2022-08-29,2022-08,2022-08-29
TOI-712 d,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,84.8396,0.00043,-0.0004,0,0.3405,0.0041,-0.0039,0,2.474,0.09,-0.082,0,0.221,0.008,-0.007,0,,,,,,,,,,0.073,0.064,-0.049,0,1.6,0.06,-0.06,0,314,3,-3,0,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622,61,-59,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.02,0.12,-0.043,0,[Fe/H],4.64,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212,0.0797,-0.0795,10.838,0.021,-0.021,8.313,0.023,-0.023,10.5785,0.000579,-0.000579,2022-08-29,2022-08,2022-08-29
TOI-763 b,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,5.6057,0.0013,-0.0013,0,0.06,0.0006,-0.0006,0,2.28,0.11,-0.11,0,0.203,0.01,-0.01,0,9.79,0.78,-0.78,0,0.0308,0.00245,-0.00245,0,Mass,0.04,0.04,-0.03,0,,,,,1038,16,-16,0,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450,60,-60,0,0.9,0.01,-0.01,0,0.92,0.03,-0.03,0,0.01,0.05,-0.05,0,[Fe/H],4.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.468098,-39d45m29.02s,-39.7580613,95.1274,0.4536,-0.4495,10.265,0.023,-0.023,8.49,0.021,-0.021,9.99915,0.000237,-0.000237,2020-09-17,2020-11,2020-09-24
TOI-763 c,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,12.2737,0.0053,-0.0077,0,0.1011,0.001,-0.001,0,2.63,0.12,-0.12,0,0.235,0.011,-0.011,0,9.32,1.02,-1.02,0,0.02932,0.00321,-0.00321,0,Mass,0.04,0.04,-0.03,0,,,,,800,12,-12,0,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450,60,-60,0,0.9,0.01,-0.01,0,0.92,0.03,-0.03,0,0.01,0.05,-0.05,0,[Fe/H],4.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.468098,-39d45m29.02s,-39.7580613,95.1274,0.4536,-0.4495,10.265,0.023,-0.023,8.49,0.021,-0.021,9.99915,0.000237,-0.000237,2020-09-17,2020-11,2020-09-24
TOI-776 b,TOI-776,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,8.24661,0.00005,-0.00004,0,0.0652,0.0015,-0.0015,0,1.85,0.13,-0.13,0,0.165,0.012,-0.012,0,4,0.9,-0.9,0,0.01259,0.00283,-0.00283,0,Mass,0.06,0.03,-0.02,0,11.5,0.6,-0.6,0,514,17,-17,0,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709,70,-70,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.2,0.12,-0.12,0,[Fe/H],4.73,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.577997,-37d33m12.08s,-37.5533568,27.1701,0.03205,-0.03205,11.536,0.041,-0.041,7.615,0.02,-0.02,10.7409,0.000478,-0.000478,2021-01-04,2021-01,2021-01-11
TOI-776 c,TOI-776,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,15.6653,0.0004,-0.0003,0,0.1,0.0024,-0.0024,0,2.02,0.14,-0.14,0,0.18,0.012,-0.012,0,5.3,1.8,-1.8,0,0.01668,0.00566,-0.00566,0,Mass,0.04,0.02,-0.01,0,4.9,0.2,-0.2,0,415,14,-14,0,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709,70,-70,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.2,0.12,-0.12,0,[Fe/H],4.73,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.577997,-37d33m12.08s,-37.5533568,27.1701,0.03205,-0.03205,11.536,0.041,-0.041,7.615,0.02,-0.02,10.7409,0.000478,-0.000478,2021-01-04,2021-01,2021-01-11
TOI-813 b,TOI-813,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EISNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.494..750E/abstract target=ref>Eisner et al. 2020</a>,83.8911,0.0027,-0.0031,0,0.423,0.031,-0.037,0,6.71,0.38,-0.38,0,0.599,0.034,-0.034,0,,,,,,,,,,0,,,0,23.1,4.6,-3.1,0,610,28,-21,0,0,<a refstr=EISNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.494..750E/abstract target=ref>Eisner et al. 2020</a>,G0 IV,5907,150,-150,0,1.94,0.1,-0.1,0,1.32,0.06,-0.06,0,0.1,0.1,-0.1,0,[Fe/H],3.86,0.14,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h50m46.56s,72.6940102,-60d54m19.66s,-60.9054608,263.145,1.578,-1.56,10.358,0.006,-0.006,9.029,0.019,-0.019,10.2352,0.000417,-0.000417,2020-01-23,2020-01,2020-01-30
TOI-824 b,TOI-824,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,1.392978,0.000018,-0.000017,0,0.02177,0.00032,-0.00032,0,2.926,0.202,-0.191,0,0.261,0.018,-0.017,0,18.467,1.843,-1.875,0,0.0581,0.0058,-0.0059,0,Mass,,,,,412,51,-46,0,1253,38,-37,0,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,K4 V,4600,110,-100,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,[Fe/H],4.61,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h48m39.71s,222.1654705,-57d35m19.92s,-57.5888666,63.9262,0.1435,-0.1428,11.314,0.015,-0.015,8.432,0.038,-0.038,10.7616,0.000374,-0.000374,2020-09-17,2020-10,2020-09-24
TOI-833 b,TOI-833,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,1.0418777,0.0000324,-0.0000324,0,0.0171,0.0003,-0.0003,0,1.27,0.07,-0.07,0,0.113,0.006,-0.006,0,,,,,,,,,,,,,,,,,,1118,49,-49,0,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,,3920,160,-160,0,0.6,0.02,-0.02,0,0.61,0.03,-0.03,0,,,,,,4.67,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h42m34.91s,145.645472,-62d28m33.19s,-62.4758857,41.7148,0.0418,-0.0418,11.724,0.014,-0.014,8.146,0.017,-0.017,11.075,0.00055,-0.00055,2022-02-15,2022-02,2022-02-15
TOI-837 b,TOI-837,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,8.3248762,0.0000157,-0.0000157,0,,,,,8.631,1.009,-1.009,0,0.77,0.09,-0.09,0,381.396,,,1,1.2,,,1,Msini,0,,,0,,,,,,,,,0,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,G0/F9 V,6047,162,-162,0,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.069,0.042,-0.042,0,[Fe/H[,4.47,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h28m08.95s,157.0372806,-64d30m18.76s,-64.5052107,142.488,0.461,-0.458,10.635,0.007,-0.007,8.933,0.026,-0.026,10.356,0.000667,-0.000667,2020-10-16,2020-11,2020-10-22
TOI-849 b,TOI-849,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.583...39A/abstract target=ref>Armstrong et al. 2020</a>,0.76552414,0.00000262,-0.00000279,0,0.01598,0.00013,-0.00014,0,3.444,0.157,-0.115,0,0.307,0.014,-0.01,0,39.09,2.66,-2.55,0,0.12299,0.00837,-0.00802,0,Mass,0,0,0,0,,,,,,,,,0,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.583...39A/abstract target=ref>Armstrong et al. 2020</a>,G,5373.8,42.5,-41.2,0,0.92,0.03,-0.02,0,0.93,0.02,-0.02,0,0.19,0.03,-0.03,0,[Fe/H],4.48,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h54m51.79s,28.7157956,-29d25m18.15s,-29.4217086,225.734,1.569,-1.547,11.981,0.034,-0.034,10.418,0.023,-0.023,12.0645,0.000187,-0.000187,2020-07-02,2020-07,2020-07-09
TOI-892 b,TOI-892,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,10.62656,0.00007,-0.00007,0,0.092,0.005,-0.005,0,11.994,0.224,-0.224,0,1.07,0.02,-0.02,0,301.9385,22.2481,-22.2481,0,0.95,0.07,-0.07,0,Mass,0.125,,,1,,,,,1397,40,-40,0,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,F,6261,80,-80,0,1.39,0.02,-0.02,0,1.28,0.03,-0.02,0,0.24,0.05,-0.05,0,[Fe/H],4.26,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h46m57.17s,86.738228,-11d14m07.22s,-11.2353401,340.543,4.894,-4.76,11.43,0.014,-0.014,10.106,0.019,-0.019,11.3435,0.000463,-0.000463,2020-12-10,2020-11,2020-12-17
TOI-905 b,TOI-905,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,3.739494,0.000038,-0.000038,0,0.04666,0.00096,-0.0011,0,13.126,0.594,-0.572,0,1.171,0.053,-0.051,0,211.99261,13.34886,-13.03103,0,0.667,0.042,-0.041,0,Mass,0.024,0.025,-0.017,0,337,46,-38,0,1192,39,-36,0,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,,5570,150,-140,0,0.92,0.04,-0.04,0,0.97,0.06,-0.07,0,0.14,0.22,-0.18,0,[Fe/H],4.5,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h10m38.08s,227.6586754,-71d21m41.87s,-71.3616316,158.649,0.725,-0.718,11.08,0.014,-0.014,9.448,0.019,-0.019,11.0813,0.000414,-0.000414,2021-02-08,2020-11,2021-02-11
TOI-942 b,TOI-942,1,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,4.32419,0.00003,-0.00003,0,0.04796,0.00073,-0.00065,0,4.81,0.2,-0.2,0,0.429,0.018,-0.018,0,826.358,,,1,2.6,,,1,Mass,0,,,0,,,,,,,,,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,,4928,125,-85,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,-0.221,0.131,-0.076,0,[Fe/H],4.31,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h06m35.91s,76.6496172,-20d14m44.21s,-20.2456126,152.601,0.695,-0.689,11.982,0.026,-0.026,9.639,0.023,-0.023,11.6346,0.001571,-0.001571,2020-12-10,2021-01,2020-12-17
TOI-942 c,TOI-942,1,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,10.15643,0.000069,-0.000079,0,0.0847,0.0012,-0.0011,0,5.79,0.19,-0.18,0,0.517,0.017,-0.016,0,794.575,,,1,2.5,,,1,Mass,0,,,0,,,,,,,,,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,,4928,125,-85,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,-0.221,0.131,-0.076,0,[Fe/H],4.31,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h06m35.91s,76.6496172,-20d14m44.21s,-20.2456126,152.601,0.695,-0.689,11.982,0.026,-0.026,9.639,0.023,-0.023,11.6346,0.001571,-0.001571,2020-12-10,2021-01,2020-12-17
TOI-954 b,TOI-954,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,3.6849729,0.0000027,-0.0000028,0,0.04963,0.00089,-0.0009,0,9.55,0.594,-0.695,0,0.852,0.053,-0.062,0,55.30242,5.72094,-5.40311,0,0.174,0.018,-0.017,0,Mass,0.14,0.18,-0.11,0,1393,66,-62,0,1526,123,-164,0,0,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,,5710,53,-49,0,1.89,0.08,-0.08,0,1.2,0.07,-0.06,0,0.215,0.05,-0.051,0,[Fe/H],3.96,0.03,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h07m45.85s,61.9410587,-25d12m31.69s,-25.2088028,238.768,1.905,-1.875,10.343,0.005,-0.005,8.779,0.023,-0.023,10.2321,0.000223,-0.000223,2020-11-13,2021-02,2020-11-19
